Date,Open,High,Low,Close,Volume
2007-09-30,0.8832,0.8832,0.8832,0.8832,0
2007-10-07,0.8823,0.8823,0.8822,0.8822,0
2007-10-14,0.8799,0.8799,0.8799,0.8799,0
2007-10-21,0.8598,0.8599,0.8594,0.8594,0
2007-10-28,0.862,0.8865,0.8606,0.8861,0
2007-11-04,0.8862,0.8899,0.8562,0.8614,0
2007-11-11,0.8617,0.8697,0.8441,0.8487,0
2007-11-18,0.8489,0.8765,0.8432,0.8696,0
2007-11-25,0.8695,0.8784,0.8544,0.8702,0
2007-12-02,0.8703,0.8886,0.8589,0.8803,0
2007-12-09,0.8804,0.8886,0.8753,0.8828,0
2007-12-16,0.8827,0.8992,0.8738,0.876,0
2007-12-23,0.8761,0.8775,0.8556,0.8624,0
2007-12-30,0.8625,0.8646,0.8543,0.8624,0
2008-01-06,0.8625,0.8807,0.8602,0.875,0
2008-01-13,0.8751,0.9141,0.8713,0.9132,0
2008-01-20,0.9131,0.9186,0.895,0.9013,0
2008-01-27,0.9015,0.9016,0.8812,0.8875,0
2008-02-03,0.8876,0.904,0.8789,0.8995,0
2008-02-10,0.8996,0.9088,0.8894,0.9013,0
2008-02-17,0.9014,0.9208,0.8922,0.9202,0
2008-02-24,0.9201,0.9376,0.9171,0.9348,0
2008-03-02,0.9347,0.9374,0.9131,0.9207,0
2008-03-09,0.9206,0.9322,0.911,0.9199,0
2008-03-16,0.9201,0.9385,0.9103,0.9179,0
2008-03-23,0.918,0.9333,0.9107,0.9253,0
2008-03-30,0.9254,0.9443,0.9208,0.9376,0
2008-04-06,0.9377,0.9407,0.9158,0.9267,0
2008-04-13,0.9268,0.9533,0.9249,0.9468,0
2008-04-20,0.9467,0.95,0.9341,0.9426,0
2008-04-27,0.9427,0.9701,0.9417,0.945,0
2008-05-04,0.9449,0.9566,0.9414,0.9553,0
2008-05-11,0.9552,0.9617,0.9441,0.946,0
2008-05-18,0.9459,0.9573,0.9299,0.9535,0
2008-05-25,0.9534,0.9549,0.9408,0.9492,0
2008-06-01,0.9491,1.0442,0.9406,1.0437,0
2008-06-08,1.0438,1.0525,0.9778,0.978,0
2008-06-15,0.9779,0.9842,0.9531,0.9669,0
2008-06-22,0.967,0.9739,0.9576,0.9697,0
2008-06-29,0.9698,0.975,0.9649,0.9717,0
2008-07-06,0.9718,0.9836,0.969,0.9805,0
2008-07-13,0.9806,0.982,0.9639,0.9778,0
2008-07-20,0.9777,0.9848,0.973,0.9812,0
2008-07-27,0.9813,0.9829,0.9665,0.973,0
2008-08-03,0.9731,0.9819,0.9535,0.9585,0
2008-08-10,0.9584,0.9661,0.9407,0.9467,0
2008-08-17,0.9466,0.9541,0.9154,0.9243,0
2008-08-24,0.9242,0.9294,0.9049,0.9066,0
2008-08-31,0.9067,0.9152,0.8924,0.9111,0
2008-09-07,0.9112,0.9126,0.8577,0.8779,0
2008-09-14,0.8778,0.8831,0.8502,0.8707,0
2008-09-21,0.8704,0.8798,0.8395,0.8715,0
2008-09-28,0.8716,0.8814,0.8543,0.8601,0
2008-10-05,0.86,0.8612,0.8178,0.8201,0
2008-10-12,0.8203,0.8213,0.7172,0.7812,0
2008-10-19,0.781,0.83,0.773,0.8242,0
2008-10-26,0.8238,0.8496,0.7683,0.7894,0
2008-11-02,0.7893,0.8326,0.7769,0.8154,0
2008-11-09,0.8152,0.8195,0.7838,0.8073,0
2008-11-16,0.807,0.8227,0.7826,0.8008,0
2008-11-23,0.8009,0.8122,0.7848,0.8009,0
2008-11-30,0.8008,0.8157,0.7861,0.8062,0
2008-12-07,0.8061,0.8307,0.7893,0.8268,0
2008-12-14,0.8269,0.8396,0.8105,0.8286,0
2008-12-21,0.8285,0.85,0.8146,0.8282,0
2008-12-28,0.8281,0.8404,0.822,0.8337,0
2009-01-04,0.8336,0.8665,0.8311,0.863,0
2009-01-11,0.8632,0.8691,0.8235,0.8248,0
2009-01-18,0.8249,0.8487,0.8088,0.8445,0
2009-01-25,0.8444,0.8469,0.8042,0.8087,0
2009-02-01,0.8089,0.8227,0.7781,0.7792,0
2009-02-08,0.7793,0.8367,0.773,0.8185,0
2009-02-15,0.8184,0.8355,0.8036,0.8108,0
2009-02-22,0.8109,0.8157,0.7995,0.8083,0
2009-03-01,0.8084,0.8188,0.7987,0.8073,0
2009-03-08,0.8083,0.8358,0.807,0.8233,0
2009-03-15,0.8234,0.839,0.8192,0.8364,0
2009-03-22,0.8363,0.8607,0.8345,0.8597,0
2009-03-29,0.8596,0.8664,0.8526,0.8554,0
2009-04-05,0.8555,0.8942,0.8469,0.8813,0
2009-04-12,0.8813,0.8932,0.8741,0.8868,0
2009-04-19,0.8867,0.8945,0.8657,0.8738,0
2009-04-26,0.8739,0.8824,0.8612,0.8664,0
2009-05-03,0.8663,0.8783,0.8553,0.8687,0
2009-05-10,0.8688,0.8886,0.8663,0.883,0
2009-05-17,0.8829,0.8926,0.8783,0.8816,0
2009-05-24,0.8815,0.8993,0.8735,0.8744,0
2009-05-31,0.8744,0.8812,0.8689,0.8752,0
2009-06-07,0.8753,0.8933,0.8744,0.8905,0
2009-06-14,0.8905,0.9113,0.8754,0.9067,0
2009-06-21,0.9066,0.9164,0.8926,0.9102,0
2009-06-28,0.9102,0.9313,0.9011,0.927,0
2009-07-05,0.9271,0.9392,0.9176,0.9218,0
2009-07-12,0.9218,0.9287,0.9012,0.9046,0
2009-07-19,0.9045,0.906,0.8911,0.8924,0
2009-07-26,0.8924,0.9048,0.8795,0.8897,0
2009-08-02,0.8896,0.9031,0.8864,0.9023,0
2009-08-09,0.9022,0.9109,0.895,0.9076,0
2009-08-16,0.9076,0.9197,0.9031,0.9082,0
2009-08-23,0.9083,0.9139,0.8982,0.9057,0
2009-08-30,0.9058,0.9229,0.8984,0.9181,0
2009-09-06,0.9182,0.9276,0.9096,0.9237,0
2009-09-13,0.9236,0.9344,0.9197,0.9286,0
2009-09-20,0.9285,0.9368,0.9245,0.9259,0
2009-09-27,0.9259,0.949,0.9249,0.9433,0
2009-10-04,0.9432,0.9522,0.9339,0.9376,0
2009-10-11,0.9377,0.9577,0.9366,0.9412,0
2009-10-18,0.9413,0.9546,0.9335,0.9516,0
2009-10-25,0.9516,0.9753,0.9512,0.9722,0
2009-11-01,0.9722,0.9838,0.9656,0.9744,0
2009-11-08,0.9744,0.9915,0.9579,0.9893,0
2009-11-15,0.9892,0.9897,0.9705,0.9792,0
2009-11-22,0.9791,0.983,0.9712,0.978,0
2009-11-29,0.9781,0.981,0.9564,0.9689,0
2009-12-06,0.969,0.9793,0.9603,0.9659,0
2009-12-13,0.966,0.9684,0.9544,0.964,0
2009-12-20,0.9638,0.9719,0.9443,0.9458,0
2009-12-27,0.9459,0.9464,0.9195,0.9287,0
2010-01-03,0.9287,0.9464,0.9236,0.9384,0
2010-01-10,0.9384,0.9573,0.9381,0.9559,0
2010-01-17,0.9559,0.9632,0.9455,0.9482,0
2010-01-24,0.9481,0.9578,0.9447,0.9561,0
2010-01-31,0.9562,0.9608,0.942,0.9443,0
2010-02-07,0.9444,0.9473,0.9227,0.9269,0
2010-02-14,0.9269,0.9415,0.9253,0.9327,0
2010-02-21,0.9327,0.9431,0.9301,0.9353,0
2010-02-28,0.9354,0.9474,0.9327,0.9442,0
2010-03-07,0.9442,0.9469,0.9254,0.9355,0
2010-03-14,0.9356,0.9418,0.929,0.9301,0
2010-03-21,0.93,0.9379,0.9252,0.9289,0
2010-03-28,0.9288,0.9364,0.9259,0.9296,0
2010-04-04,0.9297,0.9386,0.9255,0.9279,0
2010-04-11,0.9279,0.9412,0.9204,0.937,0
2010-04-18,0.9369,0.9401,0.9261,0.9339,0
2010-04-25,0.9338,0.9445,0.9177,0.927,0
2010-05-02,0.927,0.9433,0.9248,0.94,0
2010-05-09,0.9401,0.9431,0.9206,0.929,0
2010-05-16,0.929,0.9312,0.9077,0.9103,0
2010-05-23,0.9103,0.9132,0.8647,0.8773,0
2010-05-30,0.8773,0.8968,0.8719,0.8906,0
2010-06-06,0.8905,0.8924,0.8642,0.8653,0
2010-06-13,0.8653,0.8827,0.8579,0.8821,0
2010-06-20,0.882,0.899,0.8795,0.8965,0
2010-06-27,0.8965,0.9111,0.8938,0.9065,0
2010-07-04,0.9066,0.9072,0.8875,0.8936,0
2010-07-11,0.8935,0.9164,0.8869,0.9031,0
2010-07-18,0.9031,0.9201,0.8985,0.9146,0
2010-07-25,0.9145,0.9314,0.9128,0.9275,0
2010-08-01,0.9275,0.9355,0.9207,0.9333,0
2010-08-08,0.9333,0.9462,0.9244,0.9426,0
2010-08-15,0.9427,0.9461,0.9248,0.9269,0
2010-08-22,0.9268,0.9398,0.9212,0.9341,0
2010-08-29,0.9341,0.9496,0.9328,0.942,0
2010-09-05,0.942,0.962,0.9408,0.9515,0
2010-09-12,0.9516,0.9615,0.9458,0.9609,0
2010-09-19,0.961,0.9736,0.9577,0.9727,0
2010-09-26,0.9727,0.9869,0.9718,0.9819,0
2010-10-03,0.982,1.0022,0.9811,0.9876,0
2010-10-10,0.9875,1.0014,0.9786,0.9969,0
2010-10-17,0.9968,1.0044,0.9888,1.0018,0
2010-10-24,1.0017,1.0145,0.9975,1.0137,0
2010-10-31,1.0138,1.0153,0.9908,1.0047,0
2010-11-07,1.0046,1.0205,0.9989,1.0143,0
2010-11-14,1.0144,1.0178,0.9914,0.9962,0
2010-11-21,0.9962,1.0104,0.9901,1.0067,0
2010-11-28,1.0067,1.0084,0.9801,0.9828,0
2010-12-05,0.9827,0.9972,0.9734,0.9924,0
2010-12-12,0.9925,0.9991,0.9859,0.9941,0
2010-12-19,0.9942,1.0077,0.9877,1.0003,0
2010-12-26,1.0004,1.0195,0.9989,1.011,0
2011-01-02,1.0111,1.0199,1.0084,1.0124,0
2011-01-09,1.0125,1.0141,0.9829,0.9889,0
2011-01-16,0.9889,0.991,0.9702,0.9764,0
2011-01-23,0.9765,0.9993,0.9747,0.9819,0
2011-01-30,0.982,0.9955,0.9814,0.9928,0
2011-02-06,0.9929,1.0093,0.9917,0.9997,0
2011-02-13,0.9998,1.0124,0.9873,0.9893,0
2011-02-20,0.9894,1.0014,0.9832,0.9978,0
2011-02-27,0.9979,0.999,0.9843,0.9936,0
2011-03-06,0.9937,0.9958,0.9792,0.9848,0
2011-03-13,0.9849,0.988,0.9719,0.9811,0
2011-03-20,0.9811,0.9849,0.9631,0.9822,0
2011-03-27,0.9823,1.0074,0.9804,1.0062,0
2011-04-03,1.0062,1.0116,0.9969,0.9996,0
2011-04-10,0.9996,1.0117,0.9938,1.009,0
2011-04-17,1.0091,1.0172,1.0,1.0152,0
2011-04-24,1.0153,1.0265,1.0033,1.0217,0
2011-05-01,1.0218,1.0442,1.0188,1.0368,0
2011-05-08,1.0369,1.044,1.021,1.0348,0
2011-05-15,1.0349,1.0411,1.019,1.022,0
2011-05-22,1.0221,1.0398,1.0219,1.0313,0
2011-05-29,1.0314,1.0491,1.0245,1.0445,0
2011-06-05,1.0446,1.0519,1.0303,1.0506,0
2011-06-12,1.0507,1.0553,1.0288,1.0293,0
2011-06-19,1.0295,1.0421,1.0287,1.0382,0
2011-06-26,1.0382,1.0387,1.0232,1.0324,0
2011-07-03,1.0325,1.0397,1.0282,1.0296,0
2011-07-10,1.0297,1.0382,1.0254,1.0322,0
2011-07-17,1.0323,1.035,1.0125,1.0145,0
2011-07-24,1.0145,1.0332,1.0123,1.0296,0
2011-07-31,1.0297,1.0533,1.0246,1.0513,0
2011-08-07,1.0512,1.0532,1.0163,1.0166,0
2011-08-14,1.0167,1.0305,0.9913,1.0273,0
2011-08-21,1.0272,1.0377,1.0226,1.0282,0
2011-08-28,1.0283,1.0428,1.0269,1.0402,0
2011-09-04,1.0403,1.0502,1.0352,1.0458,0
2011-09-11,1.0458,1.0513,1.0347,1.0364,0
2011-09-18,1.0364,1.0366,1.0066,1.0075,0
2011-09-25,1.0074,1.0237,0.9983,1.0057,0
2011-10-02,1.0058,1.0176,0.9979,1.0098,0
2011-10-09,1.0097,1.0189,0.9936,1.0152,0
2011-10-16,1.0151,1.0462,1.0145,1.0398,0
2011-10-23,1.0397,1.0463,1.0365,1.0462,0
2011-10-30,1.0461,1.0662,1.0428,1.053,0
2011-11-06,1.053,1.0596,1.0413,1.0542,0
2011-11-13,1.0541,1.0544,1.0308,1.0444,0
2011-11-20,1.0445,1.0456,1.0236,1.0263,0
2011-11-27,1.0263,1.0274,1.0108,1.024,0
2011-12-04,1.024,1.0522,1.0217,1.03933,0
2011-12-11,1.03932,1.04574,1.03059,1.03786,0
2011-12-18,1.0379,1.04017,1.02544,1.03087,0
2011-12-25,1.03085,1.04479,1.02595,1.0359,0
2012-01-01,1.0392,1.04453,1.02899,1.04253,0
2012-01-08,1.04143,1.05198,1.03906,1.04823,0
2012-01-15,1.04824,1.05675,1.04429,1.05074,0
2012-01-22,1.05075,1.06602,1.04854,1.06266,0
2012-01-29,1.06275,1.06866,1.05544,1.06219,0
2012-02-05,1.0622,1.07332,1.0589,1.06657,0
2012-02-12,1.06658,1.07819,1.06571,1.07282,0
2012-02-19,1.0728,1.07499,1.06446,1.06927,0
2012-02-26,1.06929,1.0719,1.0596,1.06927,0
2012-03-04,1.0693,1.07638,1.05969,1.06048,0
2012-03-11,1.06044,1.06313,1.0443,1.04519,0
2012-03-18,1.04517,1.05199,1.03351,1.05059,0
2012-03-25,1.05062,1.05183,1.03093,1.0433,0
2012-04-01,1.04331,1.04835,1.03103,1.03594,0
2012-04-08,1.03595,1.03799,1.01823,1.02458,0
2012-04-15,1.02457,1.04068,1.02398,1.03131,0
2012-04-22,1.03128,1.03764,1.02446,1.02816,0
2012-04-29,1.02817,1.0283,1.01542,1.02474,0
2012-05-06,1.02471,1.03002,1.00854,1.01092,0
2012-05-13,1.01091,1.01585,1.00001,1.0018,0
2012-05-20,1.00177,1.01104,0.99815,1.00415,0
2012-05-27,1.00422,1.01066,0.99536,1.01029,0
2012-06-03,1.01026,1.01139,0.99714,1.00635,0
2012-06-10,1.00636,1.02481,1.00596,1.01882,0
2012-06-17,1.01884,1.03374,1.01631,1.03221,0
2012-06-24,1.03223,1.04005,1.02836,1.02972,0
2012-07-01,1.02968,1.04531,1.02768,1.04148,0
2012-07-08,1.04145,1.04467,1.03797,1.03818,0
2012-07-15,1.03816,1.0466,1.0319,1.03678,0
2012-07-22,1.03681,1.0516,1.03588,1.04719,0
2012-07-29,1.04715,1.05283,1.04107,1.05063,0
2012-08-05,1.05061,1.05917,1.04943,1.05722,0
2012-08-12,1.05725,1.05971,1.04349,1.04653,0
2012-08-19,1.04657,1.04727,1.02918,1.03238,0
2012-08-26,1.03233,1.04318,1.02906,1.02941,0
2012-09-02,1.0294,1.02994,1.01061,1.01102,0
2012-09-09,1.01097,1.01803,1.00523,1.01368,0
2012-09-16,1.01363,1.02709,1.00764,1.02115,0
2012-09-23,1.02116,1.02474,1.01547,1.02023,0
2012-09-30,1.02021,1.02661,1.01507,1.01785,0
2012-10-07,1.01788,1.01989,0.99239,0.99337,0
2012-10-14,0.99342,1.00889,0.99314,1.00188,0
2012-10-21,1.00182,1.02679,0.99998,1.02384,0
2012-10-28,1.0239,1.03519,1.01596,1.03435,0
2012-11-04,1.03432,1.03881,1.02828,1.03049,0
2012-11-11,1.03052,1.04268,1.03003,1.04046,0
2012-11-18,1.04051,1.04681,1.03249,1.0371,0
2012-11-25,1.03707,1.0391,1.03108,1.03723,0
2012-12-02,1.03722,1.04092,1.03205,1.0332,0
2012-12-09,1.03327,1.04268,1.03228,1.03412,0
2012-12-16,1.03419,1.04265,1.03247,1.03909,0
2012-12-23,1.0391,1.0411,1.03219,1.03298,0
2012-12-30,1.03297,1.03528,1.02666,1.03303,0
2013-01-06,1.03305,1.03714,1.02841,1.03426,0
2013-01-13,1.03427,1.04395,1.03252,1.03855,0
2013-01-20,1.03854,1.04326,1.03585,1.04222,0
2013-01-27,1.04216,1.05453,1.04187,1.05015,0
2013-02-03,1.05016,1.05175,1.03426,1.03995,0
2013-02-10,1.03996,1.04348,1.02383,1.0347,0
2013-02-17,1.03466,1.03972,1.02963,1.03641,0
2013-02-24,1.03642,1.05739,1.03598,1.05222,0
2013-03-03,1.05221,1.05773,1.04243,1.043,0
2013-03-10,1.04298,1.06085,1.04232,1.05041,0
2013-03-17,1.05038,1.06658,1.04976,1.06054,0
2013-03-24,1.06055,1.07154,1.05969,1.06815,0
2013-03-31,1.06813,1.07043,1.05641,1.05778,0
2013-04-07,1.05773,1.06464,1.05225,1.05449,0
2013-04-14,1.05445,1.07133,1.05405,1.06138,0
2013-04-21,1.06147,1.06443,1.05318,1.0557,0
2013-04-28,1.05563,1.05633,1.04405,1.04732,0
2013-05-05,1.04735,1.04985,1.03041,1.0359,0
2013-05-12,1.03587,1.03638,1.0075,1.00961,0
2013-05-19,1.00963,1.01288,0.99507,1.00601,0
2013-05-26,1.00602,1.0087,0.99299,0.99461,0
2013-06-02,0.9947,1.00252,0.98838,0.99746,0
2013-06-09,0.99753,1.00628,0.95987,0.96026,0
2013-06-16,0.96029,0.98175,0.95445,0.97676,0
2013-06-23,0.97678,0.9784,0.94807,0.96681,0
2013-06-30,0.96675,0.97825,0.95888,0.96483,0
2013-07-07,0.96485,0.97124,0.95072,0.95769,0
2013-07-14,0.95772,0.96932,0.93507,0.94418,0
2013-07-21,0.9442,0.96467,0.94204,0.95416,0
2013-07-28,0.95415,0.95939,0.94162,0.95185,0
2013-08-04,0.95181,0.95229,0.91702,0.92186,0
2013-08-11,0.92184,0.94856,0.92179,0.94615,0
2013-08-18,0.94618,0.95332,0.93753,0.95163,0
2013-08-25,0.95164,0.95251,0.9352,0.94921,0
2013-09-01,0.94924,0.95249,0.9328,0.94293,0
2013-09-08,0.94298,0.96398,0.94287,0.95662,0
2013-09-15,0.95663,0.968,0.95252,0.9612,0
2013-09-22,0.96119,0.97373,0.95933,0.96956,0
2013-09-29,0.96957,0.97236,0.95712,0.95918,0
2013-10-06,0.95919,0.9761,0.95835,0.97038,0
2013-10-13,0.9704,0.98558,0.96916,0.98053,0
2013-10-20,0.98052,0.99606,0.97855,0.99422,0
2013-10-27,0.99427,1.00344,0.99145,1.00225,0
2013-11-03,1.00228,1.00457,0.98269,0.98754,0
2013-11-10,0.98756,0.99647,0.98128,0.98236,0
2013-11-17,0.98239,0.98322,0.97255,0.98018,0
2013-11-24,0.98017,0.98754,0.96349,0.96544,0
2013-12-01,0.96547,0.9728,0.95834,0.97177,0
2013-12-08,0.97179,0.97447,0.95799,0.96903,0
2013-12-15,0.96902,0.97245,0.94434,0.94723,0
2013-12-22,0.94725,0.95423,0.94204,0.95118,0
2013-12-29,0.95116,0.95181,0.94284,0.94922,0
2014-01-05,0.94923,0.95722,0.94094,0.95034,0
2014-01-12,0.95032,0.98465,0.94998,0.98413,0
2014-01-19,0.9841,0.98982,0.95907,0.96147,0
2014-01-26,0.96146,0.98357,0.95891,0.96417,0
2014-02-02,0.9642,0.98454,0.96325,0.97283,0
2014-02-09,0.97284,0.99655,0.96936,0.98503,0
2014-02-16,0.98504,1.00065,0.98275,0.9928,0
2014-02-23,0.99282,1.00572,0.98456,0.99641,0
2014-03-02,0.99647,1.00151,0.98238,0.98528,0
2014-03-09,0.98522,1.01033,0.98521,1.00489,0
2014-03-16,1.00486,1.00841,0.99191,1.00182,0
2014-03-23,1.00181,1.02217,1.00152,1.01958,0
2014-03-30,1.01962,1.03139,1.01796,1.02095,0
2014-04-06,1.02099,1.02811,1.01493,1.01783,0
2014-04-13,1.01788,1.03308,1.01497,1.03229,0
2014-04-20,1.03227,1.03475,1.02536,1.02768,0
2014-04-27,1.02767,1.03416,1.02004,1.02382,0
2014-05-04,1.02377,1.02649,1.01154,1.01566,0
2014-05-11,1.01568,1.02216,1.01209,1.01976,0
2014-05-18,1.01974,1.02619,1.01491,1.0167,0
2014-05-25,1.01671,1.01776,1.00245,1.00337,0
2014-06-01,1.00338,1.01145,1.00073,1.00963,0
2014-06-08,1.00767,1.02288,1.00591,1.02217,0
2014-06-15,1.02216,1.02406,1.01679,1.02026,0
2014-06-22,1.02025,1.0212,1.00804,1.01215,0
2014-06-29,1.01218,1.01364,1.00357,1.00517,0
2014-07-06,1.00514,1.01159,0.99351,0.99769,0
2014-07-13,0.99766,1.00934,0.99549,1.00889,0
2014-07-20,1.0089,1.01012,1.00392,1.00822,0
2014-07-27,1.00823,1.01731,1.00529,1.01522,0
2014-08-03,1.01517,1.01904,1.01145,1.018,0
2014-08-10,1.01799,1.02324,1.01025,1.01835,0
2014-08-17,1.01834,1.01884,1.01075,1.0138,0
2014-08-24,1.01381,1.02204,1.01325,1.02006,0
2014-08-31,1.02009,1.02235,1.01045,1.0153,0
2014-09-07,1.01531,1.02328,1.01147,1.02034,0
2014-09-14,1.0203,1.02096,0.99836,0.99935,0
